dt,accumulated_time,flow_x,flow_y,tof_strength,x,y,roll,pitch,yaw,altitude,tof_h,baro_h
0.02,0.02,70,111,100,-0.004612041405534934,0.0,-0.00872664625997165,-0.05061454830783555,0.017453292519943098,0.09886945157211988,0.09886945157211988,0.1360000018030405
0.02,0.02,58,124,100,-0.0056632343333622315,0.0,-0.0017453292519943294,0.02792526803190927,2.220446049250313e-16,0.1089573365876743,0.1089573365876743,0.1360000018030405
0.02,0.02,73,120,100,-0.0067964939936615825,-0.00020979285336090043,-0.0017453292519943294,0.02792526803190927,2.220446049250313e-16,0.11495498814295912,0.11495498814295912,0.1360000018030405
0.02,0.02,46,119,100,-0.007988429828611398,-0.0004993357297459788,-0.0017453292519943294,0.02792526803190927,2.220446049250313e-16,0.11495498814295912,0.11495498814295912,0.1360000018030405
0.02,0.02,115,124,100,-0.009257334887888317,-0.0010642317261672389,-0.0017453292519943294,0.02792526803190927,2.220446049250313e-16,0.12095263969824395,0.12095263969824395,0.1360000018030405
0.02,0.02,65,126,100,-0.010634097236326818,-0.0017071928584732853,-0.0017453292519943294,0.02792526803190927,2.220446049250313e-16,0.13494715999390855,0.13494715999390855,0.1360000018030405
0.02,0.02,87,137,100,-0.012169946933788532,-0.00250901356495506,-0.0017453292519943294,0.02792526803190927,2.220446049250313e-16,0.14694246310447817,0.14694246310447817,0.1360000018030405
0.02,0.02,87,137,100,-0.013866196056171357,-0.00345606873633412,-0.0017453292519943294,0.02792526803190927,2.220446049250313e-16,0.15893776621504785,0.15893776621504785,0.1360000018030405
0.02,0.02,138,128,100,-0.01564698374984663,-0.0047146954083103305,-0.0017453292519943294,0.02792526803190927,2.220446049250313e-16,0.15893776621504785,0.15893776621504785,0.1360000018030405
0.02,0.02,143,132,100,-0.01755654977394384,-0.0062804719372866425,-0.0017453292519943294,0.02792526803190927,2.220446049250313e-16,0.17393189510325988,0.17393189510325988,0.1360000018030405
0.02,0.02,371,151,100,-0.019701920032584554,-0.009207093206539778,-0.0017453292519943294,0.02792526803190927,2.220446049250313e-16,0.18892602399147196,0.18892602399147196,0.1360000018030405
0.02,0.02,351,143,100,-0.022075698280293533,-0.013279174153994898,-0.0017453292519943294,0.02792526803190927,2.220446049250313e-16,0.21391623880515873,0.21391623880515873,0.1360000018030405
0.02,0.02,273,167,100,-0.0247949420433887,-0.017868099841272266,0.017453292519943295,0.02617993877991495,-0.017453292519943098,0.2248886412726783,0.2248886412726783,0.12299999594688416
0.02,0.02,271,149,100,-0.027750271338733267,-0.02297561923551744,0.017453292519943295,0.02617993877991495,-0.017453292519943098,0.24587824779146158,0.24587824779146158,0.12299999594688416
0.02,0.02,271,149,100,-0.03091989634720892,-0.02853980037863836,0.017453292519943295,0.02617993877991495,-0.017453292519943098,0.25587329851469176,0.25587329851469176,0.12299999594688416
0.02,0.02,290,131,100,-0.034135100156201276,-0.034568017650210565,0.017453292519943295,0.02617993877991495,-0.017453292519943098,0.25587329851469176,0.25587329851469176,0.12299999594688416
0.02,0.02,252,153,100,-0.03760932673160022,-0.04083971378755625,0.017453292519943295,0.02617993877991495,-0.017453292519943098,0.2778624101057981,0.2778624101057981,0.12299999594688416
0.02,0.02,220,68,100,-0.04070945182242763,-0.047143193758818494,0.017453292519943295,0.02617993877991495,-0.017453292519943098,0.2908559760459972,0.2908559760459972,0.12299999594688416
0.02,0.02,-39,233,100,-0.04496748849991366,-0.05154726394535422,0.017453292519943295,0.02617993877991495,-0.017453292519943098,0.3318356840112408,0.3318356840112408,0.12299999594688416
0.02,0.02,-39,233,100,-0.050210401208319294,-0.054507286444434755,0.017453292519943295,0.02617993877991495,-0.017453292519943098,0.35182578545770105,0.35182578545770105,0.12299999594688416
0.02,0.02,-58,179,100,-0.055810934618718284,-0.056186721000379254,0.017453292519943295,0.02617993877991495,-0.017453292519943098,0.37281539197648444,0.37281539197648444,0.12299999594688416
0.02,0.02,-27,131,100,-0.06129777266747767,-0.05718115320927714,0.017453292519943295,0.02617993877991495,-0.017453292519943098,0.39280549342294474,0.39280549342294474,0.12299999594688416
0.02,0.02,-48,210,100,-0.06771738885102623,-0.05740023733235535,0.04886921905584123,0.04886921905584124,-0.017453292519943098,0.4389500279960029,0.4389500279960029,0.12600000016391277
0.02,0.02,0,0,100,-0.07253210098868765,-0.05740023733235535,0.04886921905584123,0.04886921905584124,-0.017453292519943098,0.461895143095794,0.461895143095794,0.12600000016391277
0.02,0.02,-4,141,100,-0.07784516382548821,-0.05740023733235535,0.04886921905584123,0.04886921905584124,-0.017453292519943098,0.4828450307956032,0.4828450307956032,0.12600000016391277
0.02,0.02,-4,141,100,-0.08361990439395484,-0.05740023733235535,0.04886921905584123,0.04886921905584124,-0.017453292519943098,0.5077853732953761,0.5077853732953761,0.12600000016391277
0.02,0.02,-8,202,100,-0.09051527595544645,-0.05740023733235535,0.04886921905584123,0.04886921905584124,-0.017453292519943098,0.5077853732953761,0.5077853732953761,0.12600000016391277
0.02,0.02,-4,191,100,-0.098230569919487,-0.05740023733235535,0.04886921905584123,0.04886921905584124,-0.017453292519943098,0.532725715795149,0.532725715795149,0.12600000016391277
0.02,0.02,4,187,100,-0.10659148230671397,-0.05740023733235535,0.04886921905584123,0.04886921905584124,-0.017453292519943098,0.5506827623949855,0.5506827623949855,0.12600000016391277
0.02,0.02,-8,175,100,-0.1153674240012364,-0.05740023733235535,0.04886921905584123,0.04886921905584124,-0.017453292519943098,0.5726302637947855,0.5726302637947855,0.12600000016391277
0.02,0.02,4,137,100,-0.12399605959868706,-0.05740023733235535,0.04886921905584123,0.04886921905584124,-0.017453292519943098,0.5975706062945585,0.5975706062945585,0.12600000016391277
0.02,0.02,-9,115,100,-0.13225151899578383,-0.05740023733235535,0.04886921905584123,0.04886921905584124,-0.017453292519943098,0.6205157213943495,0.6205157213943495,0.12600000016391277
0.02,0.02,-3,102,100,-0.14011481613475327,-0.05740023733235535,0.06283185307179585,0.13613568165555773,-0.017453292519943098,0.6555696435870086,0.6555696435870086,0.13899999670684338
0.02,0.02,-4,74,100,-0.14726167816417546,-0.05740023733235535,0.06283185307179585,0.13613568165555773,-0.017453292519943098,0.6753455001054705,0.6753455001054705,0.13899999670684338
0.02,0.02,12,87,100,-0.1541294123881064,-0.05760818046364698,0.06283185307179585,0.13613568165555773,-0.017453292519943098,0.693143770972086,0.693143770972086,0.13899999670684338
0.02,0.02,8,60,100,-0.16031992871251274,-0.05790276656631011,0.06283185307179585,0.13613568165555773,-0.017453292519943098,0.693143770972086,0.693143770972086,0.13899999670684338
0.02,0.02,5,34,100,-0.16557047858698853,-0.058213068294950265,0.06283185307179585,0.13613568165555773,-0.017453292519943098,0.7148972131423941,0.7148972131423941,0.13899999670684338
0.02,0.02,-3,30,100,-0.17005494622737435,-0.058213068294950265,0.06283185307179585,0.13613568165555773,-0.017453292519943098,0.7287403127053173,0.7287403127053173,0.13899999670684338
0.02,0.02,0,20,100,-0.17379354383510154,-0.058213068294950265,0.06283185307179585,0.13613568165555773,-0.017453292519943098,0.7504937548756253,0.7504937548756253,0.13899999670684338
0.02,0.02,0,13,100,-0.1768452588032526,-0.058213068294950265,0.06283185307179585,0.13613568165555773,-0.017453292519943098,0.7623592687867023,0.7623592687867023,0.13899999670684338
0.02,0.02,-5,2,100,-0.1791765136812393,-0.058213068294950265,0.06283185307179585,0.13613568165555773,-0.017453292519943098,0.8493730374679342,0.8493730374679342,0.13899999670684338
0.02,0.02,-5,2,100,-0.18096742349160272,-0.058213068294950265,0.06283185307179585,0.13613568165555773,-0.017453292519943098,0.8493730374679342,0.8493730374679342,0.13899999670684338
0.02,0.02,-5,-31,100,-0.18163354720441233,-0.058213068294950265,0.0733038285837618,0.11693705988362008,-0.01745329251994332,0.8736240580167309,0.8736240580167309,0.15900000929832458
0.02,0.02,-5,-31,100,-0.18163354720441233,-0.058213068294950265,0.0733038285837618,0.11693705988362008,-0.01745329251994332,0.8835290926881225,0.8835290926881225,0.15900000929832458
0.02,0.02,25,-37,100,-0.1808107854994332,-0.05876898836588211,0.0733038285837618,0.11693705988362008,-0.01745329251994332,0.8894721134909575,0.8894721134909575,0.15900000929832458
0.02,0.02,11,-47,100,-0.17913694607160807,-0.05943325713482564,0.0733038285837618,0.11693705988362008,-0.01745329251994332,0.8993771481623488,0.8993771481623488,0.15900000929832458
0.02,0.02,25,-51,100,-0.17673486063683225,-0.06049356942913476,0.0733038285837618,0.11693705988362008,-0.01745329251994332,0.8993771481623488,0.8993771481623488,0.15900000929832458
0.02,0.02,32,-30,100,-0.17425282067882578,-0.06201464459058617,0.0733038285837618,0.11693705988362008,-0.01745329251994332,0.9073011758994621,0.9073011758994621,0.15900000929832458
0.02,0.02,42,-51,100,-0.17122100741688515,-0.06411921367391595,0.08726646259971646,0.059341194567807204,-0.034906585039887084,0.9178692497535427,0.9178692497535427,0.16300000250339508
0.02,0.02,54,-54,100,-0.167699969009348,-0.06694481894749497,0.08726646259971646,0.059341194567807204,-0.034906585039887084,0.9238358970975529,0.9238358970975529,0.16300000250339508
0.02,0.02,31,-44,100,-0.16403750129015582,-0.06978384918267286,0.08726646259971646,0.059341194567807204,-0.034906585039887084,0.9288081032175611,0.9288081032175611,0.16300000250339508
0.02,0.02,31,-44,100,-0.16025911661910475,-0.07263988436658729,0.08726646259971646,0.059341194567807204,-0.034906585039887084,0.937758074233576,0.937758074233576,0.16300000250339508
0.02,0.02,65,-22,100,-0.15690956117498797,-0.07630576762515268,0.08726646259971646,0.059341194567807204,-0.034906585039887084,0.937758074233576,0.937758074233576,0.16300000250339508
0.02,0.02,55,-19,100,-0.15394865298956964,-0.0803541689179289,0.08726646259971646,0.059341194567807204,-0.034906585039887084,0.9447191628015879,0.9447191628015879,0.16300000250339508
0.02,0.02,55,-24,100,-0.15115756036441852,-0.08469766287646127,0.08726646259971646,0.059341194567807204,-0.034906585039887084,0.9506858101455978,0.9506858101455978,0.16300000250339508
0.02,0.02,67,-24,100,-0.14849203941526462,-0.08955267914450503,0.08726646259971646,0.059341194567807204,-0.034906585039887084,0.9536691338176029,0.9536691338176029,0.16300000250339508
0.02,0.02,59,-23,100,-0.14594453895145407,-0.09460060331791881,0.08726646259971646,0.059341194567807204,-0.034906585039887084,0.9536691338176029,0.9536691338176029,0.16300000250339508
0.02,0.02,74,-17,100,-0.14362691367164288,-0.10015819321059932,0.08726646259971646,0.059341194567807204,-0.034906585039887084,0.9576468987136095,0.9576468987136095,0.16300000250339508
0.02,0.02,90,-5,100,-0.1417686159339863,-0.10648780363047734,0.08726646259971646,0.059341194567807204,-0.034906585039887084,0.9606302223856146,0.9606302223856146,0.16300000250339508
0.02,0.02,81,-8,100,-0.1401811659872463,-0.11319649371079837,0.06981317007977318,0.0017453292519943194,-0.05235987755982996,0.9686332174876596,0.9686332174876596,0.17899999395012856
0.02,0.02,78,-17,100,-0.1385759416612297,-0.12013046277368664,0.06981317007977318,0.0017453292519943194,-0.05235987755982996,0.9756161552038426,0.9756161552038426,0.17899999395012856
0.02,0.02,74,-14,100,-0.13702916117485264,-0.12714321142070847,0.06981317007977318,0.0017453292519943194,-0.05235987755982996,0.9796064053273755,0.9796064053273755,0.17899999395012856
0.02,0.02,90,-14,100,-0.13552551527443366,-0.13461137634935041,0.06981317007977318,0.0017453292519943194,-0.05235987755982996,0.9816015303891422,0.9816015303891422,0.17899999395012856
0.02,0.02,90,-14,100,-0.1340535220197116,-0.14242559252059642,0.06981317007977318,0.0017453292519943194,-0.05235987755982996,0.9835966554509087,0.9835966554509087,0.17899999395012856
0.02,0.02,81,-19,100,-0.13248231866733087,-0.15027803787631902,0.06981317007977318,0.0017453292519943194,-0.05235987755982996,0.9835966554509087,0.9835966554509087,0.17899999395012856
0.02,0.02,130,-41,100,-0.13029163957483153,-0.1593770293362279,0.06981317007977318,0.0017453292519943194,-0.05235987755982996,0.9875869055744418,0.9875869055744418,0.17899999395012856
0.02,0.02,131,-64,100,-0.1270652990064391,-0.16944215408149316,0.06981317007977318,0.0017453292519943194,-0.05235987755982996,0.9895820306362083,0.9895820306362083,0.17899999395012856
0.02,0.02,104,-17,100,-0.12422369932489749,-0.17957169190783712,0.06981317007977318,0.0017453292519943194,-0.05235987755982996,0.9925747182288581,0.9925747182288581,0.17899999395012856
0.02,0.02,127,-17,100,-0.12167150323664527,-0.19031393548590061,0.06981317007977318,0.0017453292519943194,-0.05235987755982996,0.9905795931670917,0.9905795931670917,0.17899999395012856
0.02,0.02,127,-17,100,-0.1193346639870576,-0.20152837742189597,0.06981317007977318,0.0017453292519943194,-0.05235987755982996,0.9945698432906248,0.9945698432906248,0.17899999395012856
0.02,0.02,143,10,100,-0.11783260089395199,-0.21352230759431015,0.027925268031909273,-0.02617993877991495,-0.06981317007977328,1.0022653763406089,1.0022653763406089,0.18600000068545341
0.02,0.02,128,6,100,-0.11685684305098201,-0.2257345973966175,0.027925268031909273,-0.02617993877991495,-0.06981317007977328,1.0052631790614683,1.0052631790614683,0.18600000068545341
0.02,0.02,128,6,100,-0.11627641370615792,-0.23812344754628703,0.027925268031909273,-0.02617993877991495,-0.06981317007977328,1.0092602493559473,1.0092602493559473,0.18600000068545341
0.02,0.02,172,14,100,-0.11627641370615792,-0.25178068533416914,0.027925268031909273,-0.02617993877991495,-0.06981317007977328,1.0152558547976658,1.0152558547976658,0.18600000068545341
0.02,0.02,157,21,100,-0.11681204610730744,-0.26602810353129386,0.027925268031909273,-0.02617993877991495,-0.06981317007977328,1.0202521926657644,1.0202521926657644,0.18600000068545341
0.02,0.02,152,44,100,-0.11833824620876389,-0.2805982199448268,0.027925268031909273,-0.02617993877991495,-0.06981317007977328,1.0222507278130037,1.0222507278130037,0.18600000068545341
0.02,0.02,152,44,100,-0.12060737208545053,-0.29541036002066595,0.027925268031909273,-0.02617993877991495,-0.06981317007977328,1.0222507278130037,1.0222507278130037,0.18600000068545341
0.02,0.02,228,72,100,-0.12415646252955898,-0.31236907752675797,0.027925268031909273,-0.02617993877991495,-0.06981317007977328,1.026247798107483,1.026247798107483,0.18600000068545341
0.02,0.02,211,76,100,-0.12877161490274755,-0.330511189182151,0.04014257279586958,-0.01396263401595464,-0.05235987755983018,1.02807081058276,1.02807081058276,0.18600000068545341
0.02,0.02,164,-62,100,-0.13061469182069396,-0.348398404010131,0.04014257279586958,-0.01396263401595464,-0.05235987755983018,1.0440563625451742,1.0440563625451742,0.18600000068545341
0.02,0.02,164,-62,100,-0.1303725177458233,-0.3661108314083127,0.04014257279586958,-0.01396263401595464,-0.05235987755983018,1.0480527505357777,1.0480527505357777,0.18600000068545341
0.02,0.02,159,-74,100,-0.12825198960117914,-0.38356116164032866,0.04014257279586958,-0.01396263401595464,-0.05235987755983018,1.0480527505357777,1.0480527505357777,0.18600000068545341
0.02,0.02,163,-73,100,-0.12474342716690609,-0.4009319382335702,0.04014257279586958,-0.01396263401595464,-0.05235987755983018,1.0510500415287307,1.0510500415287307,0.18600000068545341
0.02,0.02,168,-63,100,-0.12045188079247965,-0.41838701947509244,0.04014257279586958,-0.01396263401595464,-0.05235987755983018,1.0540473325216833,1.0540473325216833,0.18600000068545341
0.02,0.02,157,-60,100,-0.11564765407638786,-0.4356272305535291,0.04014257279586958,-0.01396263401595464,-0.05235987755983018,1.0570446235146358,1.0570446235146358,0.18600000068545341
0.02,0.02,146,-69,100,-0.11020803820045497,-0.45244320179676456,0.03141592653589793,-0.07330382858376185,-0.034906585039887306,1.0646062833994485,1.0646062833994485,0.19600000232458115
0.02,0.02,118,-56,100,-0.10463648194543824,-0.46819870939118957,0.03141592653589793,-0.07330382858376185,-0.034906585039887306,1.065603105762182,1.065603105762182,0.19600000232458115
0.02,0.02,114,-31,100,-0.09963042727254777,-0.4830579908258981,0.03141592653589793,-0.07330382858376185,-0.034906585039887306,1.0675967504876491,1.0675967504876491,0.19600000232458115
0.02,0.02,114,-12,100,-0.09555740152298654,-0.4972280569784166,0.03141592653589793,-0.07330382858376185,-0.034906585039887306,1.0616158163112477,1.0616158163112477,0.19600000232458115
0.02,0.02,-117,3,100,-0.09258210387368455,-0.504756211740917,0.03141592653589793,-0.07330382858376185,-0.034906585039887306,1.0596221715857805,1.0596221715857805,0.19600000232458115
0.02,0.02,-135,1,100,-0.09037692460904351,-0.5068526415475078,0.043633231299858244,-0.11693705988362009,-0.06981317007977328,1.0517588934176465,1.0517588934176465,0.20999999716877937
0.02,0.02,-83,-11,100,-0.08843326074091874,-0.506238446463319,0.043633231299858244,-0.11693705988362009,-0.06981317007977328,1.053743344159944,1.053743344159944,0.20999999716877937
0.02,0.02,-85,-11,100,-0.08668600628215825,-0.5035407040227512,0.043633231299858244,-0.11693705988362009,-0.06981317007977328,1.052751118788795,1.052751118788795,0.20999999716877937
0.02,0.02,-85,-11,100,-0.08508551315646683,-0.4992760841070718,0.043633231299858244,-0.11693705988362009,-0.06981317007977328,1.0547355695310927,1.0547355695310927,0.20999999716877937
0.02,0.02,-83,-33,100,-0.08301498646733511,-0.49388904286353524,0.043633231299858244,-0.11693705988362009,-0.06981317007977328,1.0547355695310927,1.0547355695310927,0.20999999716877937
0.02,0.02,-77,-36,100,-0.08051550844641045,-0.48782412606105385,0.043633231299858244,-0.11693705988362009,-0.06981317007977328,1.0517588934176465,1.0517588934176465,0.20999999716877937
0.02,0.02,-94,-36,100,-0.07769610293230914,-0.48080846851890574,0.043633231299858244,-0.11693705988362009,-0.06981317007977328,1.049774442675349,1.049774442675349,0.20999999716877937
0.02,0.02,-87,-19,100,-0.07508054940120588,-0.47325267549856453,0.043633231299858244,-0.11693705988362009,-0.06981317007977328,1.0547355695310927,1.0547355695310927,0.20999999716877937
0.02,0.02,-44,6,100,-0.07327709458830811,-0.46642562160682444,0.043633231299858244,-0.11693705988362009,-0.06981317007977328,1.0547355695310927,1.0547355695310927,0.20999999716877937
0.02,0.02,-113,40,100,-0.072982953369319,-0.4583152102468364,0.013962634015954649,-0.10122909661567112,-0.10471975511965936,1.0584498906842197,1.0584498906842197,0.20999999716877937
0.02,0.02,-144,71,100,-0.07464109601104164,-0.4484219821203822,0.013962634015954649,-0.10122909661567112,-0.10471975511965936,1.0584498906842197,1.0584498906842197,0.20999999716877937
0.02,0.02,-144,71,100,-0.07776521728942215,-0.4371880601976437,0.013962634015954649,-0.10122909661567112,-0.10471975511965936,1.0594446744160657,1.0594446744160657,0.20999999716877937
0.02,0.02,-147,76,100,-0.08212125312959806,-0.4248691595771108,0.013962634015954649,-0.10122909661567112,-0.10471975511965936,1.0594446744160657,1.0594446744160657,0.20999999716877937
0.02,0.02,-173,65,100,-0.0871131106527846,-0.4110392810155812,0.013962634015954649,-0.10122909661567112,-0.10471975511965936,1.0614342418797578,1.0614342418797578,0.20999999716877937
0.02,0.02,-171,44,100,-0.09202567572334726,-0.39612498800994433,0.013962634015954649,-0.10122909661567112,-0.10471975511965936,1.0624290256116038,1.0624290256116038,0.20999999716877937
0.02,0.02,-152,14,100,-0.09608194968523331,-0.3809020379583926,0.013962634015954649,-0.10122909661567112,-0.10471975511965936,1.0624290256116038,1.0624290256116038,0.20999999716877937
0.02,0.02,-151,11,100,-0.09941632313869105,-0.36547415584804505,0.013962634015954649,-0.10122909661567112,-0.10471975511965936,1.0624290256116038,1.0624290256116038,0.20999999716877937
0.02,0.02,-151,65,100,-0.10364516691896745,-0.3498888193850128,0.013962634015954649,-0.10122909661567112,-0.10471975511965936,1.0634238093434498,1.0634238093434498,0.20999999716877937
0.02,0.02,-205,65,100,-0.10854324692079362,-0.33275486828147915,0.013962634015954649,-0.10122909661567112,-0.10471975511965936,1.0624290256116038,1.0624290256116038,0.20999999716877937
0.02,0.02,-186,49,100,-0.11351828247853746,-0.31496410998473495,0.013962634015954649,-0.10122909661567112,-0.10471975511965936,1.0624290256116038,1.0624290256116038,0.20999999716877937
0.02,0.02,-196,69,100,-0.1190884791323634,-0.2963974424627342,0.012217304763960308,-0.05934119456780721,-0.15707963267948954,1.066040571314816,1.066040571314816,0.20999999716877937
0.02,0.02,-104,7,100,-0.12345250904378037,-0.2797033315656704,0.012217304763960308,-0.05934119456780721,-0.15707963267948954,1.0650424059858696,1.0650424059858696,0.20999999716877937
0.02,0.02,-110,2,100,-0.12677873368937595,-0.264256626731066,0.012217304763960308,-0.05934119456780721,-0.15707963267948954,1.0640442406569233,1.0640442406569233,0.20999999716877937
0.02,0.02,-125,0,100,-0.12927340217357264,-0.2493464598530598,0.012217304763960308,-0.05934119456780721,-0.15707963267948954,1.0640442406569233,1.0640442406569233,0.20999999716877937
0.02,0.02,-125,0,100,-0.13114440353672016,-0.23484181570915524,0.012217304763960308,-0.05934119456780721,-0.15707963267948954,1.0630460753279767,1.0630460753279767,0.20999999716877937
0.02,0.02,-160,1,100,-0.132574230710964,-0.21971114829991492,0.012217304763960308,-0.05934119456780721,-0.15707963267948954,1.0630460753279767,1.0630460753279767,0.20999999716877937
0.02,0.02,-160,1,100,-0.13367315228939686,-0.20411495610298855,0.012217304763960308,-0.05934119456780721,-0.15707963267948954,1.0620479099990303,1.0620479099990303,0.20999999716877937
0.02,0.02,-152,-4,100,-0.1343911386822216,-0.18838202989729746,0.012217304763960308,-0.05934119456780721,-0.15707963267948954,1.0620479099990303,1.0620479099990303,0.20999999716877937
0.02,0.02,-152,-4,100,-0.13482332386930737,-0.17254276015678283,0.012217304763960308,-0.05934119456780721,-0.15707963267948954,1.0630460753279767,1.0630460753279767,0.20999999716877937
0.02,0.02,-114,-10,100,-0.13482332386930737,-0.15763647130789962,0.012217304763960308,-0.05934119456780721,-0.15707963267948954,1.0620479099990303,1.0620479099990303,0.20999999716877937
0.02,0.02,-125,0,100,-0.13482332386930737,-0.1431409742191432,0.012217304763960308,-0.05934119456780721,-0.15707963267948954,1.0610497446700837,1.0610497446700837,0.20999999716877937
0.02,0.02,-90,7,100,-0.13482332386930737,-0.12988640588068143,-0.019198621771937634,-0.07155849933176749,-0.17453292519943275,1.059086898619759,1.059086898619759,0.20999999716877937
0.02,0.02,-64,9,100,-0.13506184280431432,-0.11824934497789678,-0.019198621771937634,-0.07155849933176749,-0.17453292519943275,1.0600841555864442,1.0600841555864442,0.20999999716877937
0.02,0.02,-82,3,100,-0.13532008872869353,-0.10735246553541951,-0.019198621771937634,-0.07155849933176749,-0.17453292519943275,1.0580896416530736,1.0580896416530736,0.20999999716877937
0.02,0.02,-82,3,100,-0.13559312989510192,-0.09701072218817275,-0.019198621771937634,-0.07155849933176749,-0.17453292519943275,1.0580896416530736,1.0580896416530736,0.20999999716877937
0.02,0.02,-117,5,100,-0.13593054594647733,-0.08615075154601977,-0.019198621771937634,-0.07155849933176749,-0.17453292519943275,1.0610814125531294,1.0610814125531294,0.20999999716877937
0.02,0.02,-85,11,100,-0.136475405373461,-0.07575097556272964,-0.019198621771937634,-0.07155849933176749,-0.17453292519943275,1.0610814125531294,1.0610814125531294,0.20999999716877937
0.02,0.02,-72,18,100,-0.13736063904807766,-0.06604478715774648,-0.019198621771937634,-0.07155849933176749,-0.17453292519943275,1.059086898619759,1.059086898619759,0.20999999716877937
0.02,0.02,-72,18,100,-0.13850160217405405,-0.0568569943739535,-0.019198621771937634,-0.07155849933176749,-0.17453292519943275,1.0600841555864442,1.0600841555864442,0.20999999716877937
0.02,0.02,-180,68,100,-0.1411594675830333,-0.04519577108596977,-0.019198621771937634,-0.07155849933176749,-0.17453292519943275,1.0600841555864442,1.0600841555864442,0.20999999716877937
0.02,0.02,-166,76,100,-0.14516323695890856,-0.032058781607121715,-0.019198621771937634,-0.07155849933176749,-0.17453292519943275,1.0580896416530736,1.0580896416530736,0.20999999716877937
0.02,0.02,-157,76,100,-0.15017832909819256,-0.01804912342090312,-0.019198621771937634,-0.07155849933176749,-0.17453292519943275,1.059086898619759,1.059086898619759,0.20999999716877937
0.02,0.02,-136,80,100,-0.15605383297202835,-0.003947765673305457,-0.019198621771937634,-0.07155849933176749,-0.17453292519943275,1.0570923846863884,1.0570923846863884,0.20999999716877937
0.02,0.02,-128,80,100,-0.1625773706636505,0.010015308295385288,0.012217304763960305,-0.029670597283903612,-0.17453292519943264,1.0584548931226547,1.0584548931226547,0.20999999716877937
0.02,0.02,-153,67,100,-0.16924126174053264,0.02453238070696795,0.012217304763960305,-0.029670597283903612,-0.17453292519943264,1.0574554078600271,1.0574554078600271,0.20999999716877937
0.02,0.02,109,2,100,-0.17429210279285037,0.03253589543189571,0.012217304763960305,-0.029670597283903612,-0.17453292519943264,1.0584548931226547,1.0584548931226547,0.20999999716877937
0.02,0.02,109,2,100,-0.1781331063524817,0.03565696548917296,0.012217304763960305,-0.029670597283903612,-0.17453292519943264,1.0574554078600271,1.0574554078600271,0.20999999716877937
0.02,0.02,67,-5,100,-0.1808816770962227,0.036226530223965346,0.012217304763960305,-0.029670597283903612,-0.17453292519943264,1.0574554078600271,1.0574554078600271,0.20999999716877937
0.02,0.02,-134,2,100,-0.18299602789868455,0.040199527667020535,0.012217304763960305,-0.029670597283903612,-0.17453292519943264,1.0584548931226547,1.0584548931226547,0.20999999716877937
0.02,0.02,-134,2,100,-0.18463461379666082,0.04671840309001321,0.012217304763960305,-0.029670597283903612,-0.17453292519943264,1.0564559225973993,1.0564559225973993,0.20999999716877937
0.02,0.02,96,-81,100,-0.18372220601922648,0.04906966667839365,0.012217304763960305,-0.029670597283903612,-0.17453292519943264,1.0574554078600271,1.0574554078600271,0.20999999716877937
0.02,0.02,96,-81,100,-0.1808904811122637,0.048288025096924,0.012217304763960305,-0.029670597283903612,-0.17453292519943264,1.0604538636479097,1.0604538636479097,0.20999999716877937
0.02,0.02,-209,2,100,-0.1788195322563356,0.05322407804954484,0.047123889803846894,-0.04188790204786391,-0.15707963267948966,1.0568964858800152,1.0568964858800152,0.20999999716877937
0.02,0.02,-209,0,100,-0.17726632061438954,0.06244318728126167,0.047123889803846894,-0.04188790204786391,-0.15707963267948966,1.055898472201186,1.055898472201186,0.20999999716877937
0.02,0.02,-177,0,100,-0.17610141188293,0.07402103752348191,0.047123889803846894,-0.04188790204786391,-0.15707963267948966,1.053902444843528,1.053902444843528,0.20999999716877937
0.02,0.02,-150,2,100,-0.17528032565520962,0.08664907427071909,0.047123889803846894,-0.04188790204786391,-0.15707963267948966,1.0519064174858697,1.0519064174858697,0.20999999716877937
0.02,0.02,122,-14,100,-0.17430088470053798,0.09295135850018066,0.047123889803846894,-0.04188790204786391,-0.15707963267948966,1.0389322396610914,1.0389322396610914,0.20999999716877937
0.02,0.02,150,-67,100,-0.1718344508476621,0.09380078853002578,0.047123889803846894,-0.04188790204786391,-0.15707963267948966,1.0339421712669459,1.0339421712669459,0.20999999716877937
0.02,0.02,157,-68,100,-0.16823031701335942,0.09038747243756567,0.047123889803846894,-0.04188790204786391,-0.15707963267948966,1.0319461439092876,1.0319461439092876,0.20999999716877937
0.02,0.02,102,-11,100,-0.1652443465586746,0.08520450827243,0.027925268031909267,-0.04363323129985824,-0.13962634015954645,1.0286184689374913,1.0286184689374913,0.20999999716877937
0.02,0.02,115,-3,100,-0.16292772233249064,0.07836000705038294,0.027925268031909267,-0.04363323129985824,-0.13962634015954645,1.0286184689374913,1.0286184689374913,0.20999999716877937
0.02,0.02,144,0,100,-0.16119025416285268,0.06952360464567268,0.027925268031909267,-0.04363323129985824,-0.13962634015954645,1.0286184689374913,1.0286184689374913,0.20999999716877937
0.02,0.02,144,0,100,-0.15988715303562423,0.05919327635396502,0.027925268031909267,-0.04363323129985824,-0.13962634015954645,1.0286184689374913,1.0286184689374913,0.20999999716877937
0.02,0.02,150,7,100,-0.15908983542226693,0.04758821087666868,0.027925268031909267,-0.04363323129985824,-0.13962634015954645,1.0286184689374913,1.0286184689374913,0.20999999716877937
